GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_gtfs_minutes
g1017,359,0.0,0,168,54,140,24,0.32142857142857145,0.17142857142857143,0.11953242835595777,25.557836837294012,4.336606627220342,25.557836837294012,145.5614571829448
g1018,315,0.0,0,150,46,124,22,0.30666666666666664,0.1774193548387097,0.14323247276120515,23.432204059588113,2.210973849514446,23.432204059588113,142.96837191548386
g1019,144,0.0,0,79,13,61,12,0.16455696202531644,0.19672131147540983,0.23468236265780354,24.755274580511156,1.2591962210547685,24.755274580511156,140.40888373712025
g1020,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,32.60681731765446,4.072253480527044,32.60681731765446,137.88500697967075
g1021,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,31.152063040999305,2.1415713142640938,31.152063040999305,135.3988887193648
g1022,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,41.875548164386736,10.819817396310913,41.875548164386736,132.9528159726153
g1023,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,36.24608199953108,10.712226462663795,36.24608199953108,130.54922272171248
g1024,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,27.324431154260658,14.06665969024127,27.324431154260658,128.1906965997566
g1025,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.24998140411677006,27.22988959828777,13.972118134268385,27.22988959828777,125.87998502418546
g1026,165,0.007864758977019343,1,94,11,66,6,0.11702127659574468,0.09090909090909091,0.1856607123353135,17.51566093758972,3.502221328016028,17.51566093758972,123.6200005230557
g1027,193,0.9223275605898266,178,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,12.901442352296192,0.5572943610600799,12.901442352296192,121.41382494819878
g1028,208,1.0,208,117,17,82,4,0.1452991452991453,0.04878048780487805,0.13927209704189636,10.15120844016294,0.760378752539094,10.15120844016294,119.26471221541298
g1029,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,11.740193608146939,5.911837243236542,11.740193608146939,117.17608915560938
g1030,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,9.218801412625929,5.098255707812978,9.218801412625929,115.15155400484295
g1031,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,10.080124049004842,4.117816267343223,10.080124049004842,113.19487200909997
g1032,197,1.0,197,112,16,80,4,0.14285714285714285,0.05,0.12370288425630033,12.178916199532178,0.22686942652024372,12.178916199532178,111.30996757654688
g1033,158,0.806630531375729,127,94,10,65,3,0.10638297872340426,0.046153846153846156,0.11841014097855704,14.679204602889993,0.13427079250568705,14.679204602889993,109.50091238206521
g1034,158,0.42288112971792,67,94,10,65,3,0.10638297872340426,0.046153846153846156,0.11841014097855704,18.244719462843953,0.9869342382328301,18.244719462843953,107.7719088240963
g1035,152,0.0,0,88,9,62,3,0.10227272727272728,0.04838709677419355,0.13479895364283143,21.975978228764355,3.555259222957456,21.975978228764355,106.12726826108609
g1036,128,0.0,0,59,9,46,1,0.15254237288135594,0.021739130434782608,0.21274224274283962,28.74434752684428,7.263929548333987,28.74434752684428,104.57138352382573
g1037,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,31.708119818992493,7.50695381005821,31.708119818992493,103.10869532021496
g1038,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,34.09692098161758,7.717221954441479,34.09692098161758,101.74365232843833
g1039,119,0.0,0,53,8,41,1,0.1509433962264151,0.024390243902439025,0.24395234774428634,33.834996578015854,10.153761064583067,33.834996578015854,100.4806650180738
g1040,40,0.0,0,19,2,13,1,0.10526315789473684,0.07692307692307693,0.5490733519522468,28.558150376620617,17.99685156809333,28.558150376620617,99.32405354590922
g1041,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,26.610684408072835,19.91427818548148,26.610684408072835,98.27799043666894
g1042,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,31.82933697635067,25.643607487298983,31.82933697635067,97.34643916196718
g1043,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,18.65047363211391,14.04137829962206,18.65047363211391,96.53309014733529
