GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_gtfs_minutes
g4333,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,169.9014217655549
g4334,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,170.04488073587538
g4335,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,170.27642233341345
g4336,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,170.59556202138924
g4337,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,171.00163775369379
g4338,0,0.0,0,0,0,0,0,0.0,0.0,0.0,95.31499442202191,5.9696276332547535,95.31499442202191,171.49381674062505
g4339,0,0.0,0,0,0,0,0,0.0,0.0,0.0,95.31499442202191,5.9696276332547535,95.31499442202191,172.07110379719447
g4340,2,0.0,0,0,0,0,0,0.0,0.0,0.0,90.18756306361287,2.7704106400270314,90.18756306361287,172.73235108348615
g4341,3,0.0,0,1,0,0,0,0.0,0.0,0.0,90.18756306361287,2.7704106400270314,90.18756306361287,173.4762690223566
g4342,186,0.0,0,106,18,84,7,0.16981132075471697,0.08333333333333333,0.0056800689603202755,87.44675231423253,5.070982019364232,87.44675231423253,174.30143816375772
g4343,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,182.39270816633064
g4344,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,181.23079032085423
g4345,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,180.14075967960113
g4346,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,179.12436012168
g4347,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,178.18326888318296
g4348,0,0.0,0,0,0,0,0,0.0,0.0,0.0,51.89865783267945,0.0,51.89865783267945,177.31908462345342
g4349,2,0.0,0,0,0,0,0,0.0,0.0,0.0,85.55147521963796,0.0,85.55147521963796,176.53331543056416
g4350,3,0.0,0,1,0,0,0,0.0,0.0,0.0,85.55147521963796,0.0,85.55147521963796,175.82736694451629
g4351,3,0.0,0,1,0,0,0,0.0,0.0,0.0,85.55147521963796,0.0,85.55147521963796,175.20253079025125
g4352,3,0.0,0,1,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,174.65997352153795
g4353,3,0.0,0,1,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,174.20072628027248
g4354,3,0.0,0,1,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,173.82567537302188
g4355,2,0.0,0,0,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,173.5355539573229
g4356,0,0.0,0,0,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,173.33093501418205
g4357,0,0.0,0,0,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,173.21222576064775
g4358,0,0.0,0,0,0,0,0,0.0,0.0,0.0,101.24574452565157,0.0,101.24574452565157,173.1796636278231
g4359,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,173.23331389620088
g4360,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,173.3730690429745
g4361,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,173.5986498164919
g4362,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,173.9096080129035
g4363,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,174.30533089097358
g4364,0,0.0,0,0,0,0,0,0.0,0.0,0.0,100.48029987688642,11.134933088119258,100.48029987688642,174.78504712458283
g4365,1,0.0,0,0,0,0,0,0.0,0.0,0.0,95.31499442202191,5.9696276332547535,95.31499442202191,175.34783416007977
