GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g936,69,0.0,0,31,2,23,1,0.06451612903225806,0.043478260869565216,0.4270792531662097,28.919390334027653,2.4603736148834683,2.4603736148834683,24.03700850309326,24.03700850309326,24.03700850309326,24.03700850309326,24.03700850309326,2.4603736148834683,2.4603736148834683,2.4603736148834683,2.4603736148834683,2.4603736148834683
g937,73,0.0,0,33,2,25,2,0.06060606060606061,0.08,0.37889470642754247,28.192675249402537,4.397681377839753,4.397681377839753,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,4.397681377839753,4.397681377839753,4.397681377839753,4.397681377839753,4.397681377839753
g938,96,0.0,0,43,2,35,4,0.046511627906976744,0.11428571428571428,0.14386532479996797,22.917222751000306,7.327789589832925,7.327789589832925,21.081851067789195,21.081851067789195,21.081851067789195,21.081851067789195,21.081851067789195,7.327789589832925,7.327789589832925,7.327789589832925,7.327789589832925,7.327789589832925
g939,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,20.934184449623793,6.2853421439664725,6.2853421439664725,20.275875100994064,20.275875100994064,20.275875100994064,20.275875100994064,20.275875100994064,6.2853421439664725,6.2853421439664725,6.2853421439664725,6.2853421439664725,6.2853421439664725
g940,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,21.539576224883824,3.2241686650116472,3.2241686650116472,20.0,20.0,20.0,20.0,20.0,3.2241686650116472,3.2241686650116472,3.2241686650116472,3.2241686650116472,3.2241686650116472
g941,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,22.837615990669228,0.0,0.0,20.275875100994064,20.275875100994064,20.275875100994064,20.275875100994064,20.275875100994064,0.0,0.0,0.0,0.0,0.0
g942,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,23.972367826756635,6.895087330942443,6.895087330942443,21.081851067789195,21.081851067789195,21.081851067789195,21.081851067789195,21.081851067789195,6.895087330942443,6.895087330942443,6.895087330942443,6.895087330942443,6.895087330942443
g943,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,27.02198785134789,10.50537081969286,10.50537081969286,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,10.50537081969286,10.50537081969286,10.50537081969286,10.50537081969286,10.50537081969286
g944,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.13412650860224257,30.1154313184293,10.903573323254207,10.903573323254207,24.03700850309326,24.03700850309326,24.03700850309326,24.03700850309326,24.03700850309326,10.903573323254207,10.903573323254207,10.903573323254207,10.903573323254207,10.903573323254207
g945,97,0.0,0,44,2,35,4,0.045454545454545456,0.11428571428571428,0.134126541668421,31.313770793415404,5.701642824522907,5.701642824522907,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,5.701642824522907,5.701642824522907,5.701642824522907,5.701642824522907,5.701642824522907
g946,830,0.0,0,345,18,299,2,0.05217391304347826,0.006688963210702341,0.1342594713684431,28.675563547663224,4.1825977944050585,4.1825977944050585,28.2842712474619,28.2842712474619,28.2842712474619,28.2842712474619,28.2842712474619,4.1825977944050585,4.1825977944050585,4.1825977944050585,4.1825977944050585,4.1825977944050585
g947,302,0.0,0,171,30,95,3,0.17543859649122806,0.031578947368421054,0.1532358124326383,27.7526482715684,2.1827120671823583,2.1827120671823583,27.7526482715684,27.7526482715684,27.7526482715684,27.7526482715684,27.7526482715684,2.1827120671823583,2.1827120671823583,2.1827120671823583,2.1827120671823583,2.1827120671823583
g948,171,0.0,0,97,13,56,3,0.13402061855670103,0.05357142857142857,0.15324111743965282,30.393354969275016,5.1380313002566815,5.1380313002566815,30.393354969275016,30.393354969275016,30.393354969275016,30.393354969275016,30.393354969275016,5.1380313002566815,5.1380313002566815,5.1380313002566815,5.1380313002566815,5.1380313002566815
g949,171,0.0,0,97,13,56,3,0.13402061855670103,0.05357142857142857,0.15324111743965282,23.77424119776317,5.236934425239585,5.236934425239585,23.77424119776317,23.77424119776317,23.77424119776317,23.77424119776317,23.77424119776317,5.236934425239585,5.236934425239585,5.236934425239585,5.236934425239585,5.236934425239585
