GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g9827,98,0.0,0,43,0,34,1,0.0,0.029411764705882353,0.13167675781731344,16.60310923698622,11.250035470250737,11.250035470250737,16.60310923698622,16.60310923698622,16.60310923698622,16.60310923698622,16.60310923698622,11.250035470250737,11.250035470250737,11.250035470250737,11.250035470250737,11.250035470250737
g9828,72,0.0,0,34,1,32,1,0.029411764705882353,0.03125,0.06894565008642213,23.388530652337813,17.067333339416763,17.067333339416763,23.388530652337813,23.388530652337813,23.388530652337813,23.388530652337813,23.388530652337813,17.067333339416763,17.067333339416763,17.067333339416763,17.067333339416763,17.067333339416763
g9829,44,0.0,0,21,0,20,1,0.0,0.05,0.06894565008642213,23.388530652337813,17.067333339416763,17.067333339416763,23.388530652337813,23.388530652337813,23.388530652337813,23.388530652337813,23.388530652337813,17.067333339416763,17.067333339416763,17.067333339416763,17.067333339416763,17.067333339416763
g9830,32,0.0,0,15,0,14,1,0.0,0.07142857142857142,0.06894565008642213,18.937752600750304,12.616555287829254,12.616555287829254,18.937752600750304,18.937752600750304,18.937752600750304,18.937752600750304,18.937752600750304,12.616555287829254,12.616555287829254,12.616555287829254,12.616555287829254,12.616555287829254
g9831,63,0.0,0,30,1,28,1,0.03333333333333333,0.03571428571428571,0.06894565008642213,23.19567650756896,16.874479194647908,16.874479194647908,23.19567650756896,23.19567650756896,23.19567650756896,23.19567650756896,23.19567650756896,16.874479194647908,16.874479194647908,16.874479194647908,16.874479194647908,16.874479194647908
g9832,10,0.0,0,5,0,4,0,0.0,0.0,0.06894565008642213,25.86033984697513,12.74291045793758,12.74291045793758,25.86033984697513,25.86033984697513,25.86033984697513,25.86033984697513,25.86033984697513,12.74291045793758,12.74291045793758,12.74291045793758,12.74291045793758,12.74291045793758
g9833,33,0.0,0,16,0,15,1,0.0,0.06666666666666667,0.06894565008642213,34.670378285491594,17.75890153217917,17.75890153217917,34.670378285491594,34.670378285491594,34.670378285491594,34.670378285491594,34.670378285491594,17.75890153217917,17.75890153217917,17.75890153217917,17.75890153217917,17.75890153217917
g9834,39,0.0,0,18,0,17,1,0.0,0.058823529411764705,0.06894565008642213,33.42539093047058,16.513914177158153,16.513914177158153,33.42539093047058,33.42539093047058,33.42539093047058,33.42539093047058,33.42539093047058,16.513914177158153,16.513914177158153,16.513914177158153,16.513914177158153,16.513914177158153
g9835,21,0.0,0,10,0,9,0,0.0,0.0,0.06894565008642213,40.81802882203424,23.906552068721826,23.906552068721826,40.81802882203424,40.81802882203424,40.81802882203424,40.81802882203424,40.81802882203424,23.906552068721826,23.906552068721826,23.906552068721826,23.906552068721826,23.906552068721826
g9836,41,0.0,0,20,0,18,1,0.0,0.05555555555555555,0.06894565008642213,36.23734727927482,14.869139289055386,14.869139289055386,36.23734727927482,36.23734727927482,36.23734727927482,36.23734727927482,36.23734727927482,14.869139289055386,14.869139289055386,14.869139289055386,14.869139289055386,14.869139289055386
